Format Version,1.22,Take Name,River Flow Quickly,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-07-19 11.04.30.442 AM,Total Frames in Take,6515,Total Exported Frames,6515,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
714,1.983333,-0.691127,0.028132,0.722148,-0.007372,-3.985583,0.907546,-2.378725,0.000000,-4.210909,0.916998,-2.376207,0.749055,-3.931319,0.903957,-2.489055,0.863355,-3.929756,0.904602,-2.271782,0.787935,-3.870348,0.904627,-2.377856,0.856908,-4.210909,0.916998,-2.376207,-3.931319,0.903957,-2.489055,-3.929756,0.904602,-2.271782,-3.870348,0.904627,-2.377856,0.239678,0.036840,-14.733365,0.430782,-0.012626,-14.591328,0.265892,0.030309,-14.783828,,,,0.442689,0.036674,-14.751192,,,,,,,,,
715,1.986111,-0.690907,0.028142,0.722360,-0.007204,-3.985485,0.907634,-2.378639,0.000000,-4.210806,0.917146,-2.375983,0.749055,-3.931288,0.904055,-2.489002,0.863355,-3.929594,0.904650,-2.271730,0.787935,-3.870250,0.904683,-2.377839,0.856908,-4.210806,0.917146,-2.375983,-3.931288,0.904055,-2.489002,-3.929594,0.904650,-2.271730,-3.870250,0.904683,-2.377839,0.240399,0.042107,-14.730847,0.430795,-0.012648,-14.591331,0.265920,0.030631,-14.783755,0.392178,0.020573,-14.794745,0.442663,0.036852,-14.751140,,,,,,,,,
716,1.988889,-0.691060,0.028441,0.722200,-0.007381,-3.985539,0.907537,-2.378730,0.000000,-4.210861,0.917085,-2.376179,0.749055,-3.931295,0.903875,-2.489067,0.863355,-3.929695,0.904619,-2.271795,0.787935,-3.870305,0.904570,-2.377879,0.856908,-4.210861,0.917085,-2.376179,-3.931295,0.903875,-2.489067,-3.929695,0.904619,-2.271795,-3.870305,0.904570,-2.377879,0.239624,0.036670,-14.733438,0.430783,-0.012509,-14.591275,0.265880,0.030558,-14.783792,0.392189,0.020605,-14.794724,0.441511,0.033692,-14.752097,,,,,,,,,
717,1.991667,-0.690637,0.026544,0.722689,-0.006129,-3.985495,0.907736,-2.378866,0.000000,-4.210820,0.917095,-2.375993,0.749055,-3.931385,0.904612,-2.489286,0.863355,-3.929516,0.904381,-2.272015,0.787935,-3.870257,0.904856,-2.378171,0.856908,-4.210820,0.917095,-2.375993,-3.931385,0.904612,-2.489286,-3.929516,0.904381,-2.272015,-3.870257,0.904856,-2.378171,0.239611,0.036785,-14.733359,0.430564,-0.013883,-14.591522,0.265800,0.030546,-14.783847,0.392149,0.020517,-14.794748,0.442167,0.033021,-14.752312,,,,,,,,,
718,1.994444,-0.690898,0.028218,0.722370,-0.006791,-3.985498,0.907511,-2.378783,0.000000,-4.210813,0.917181,-2.376122,0.749055,-3.931304,0.903946,-2.489148,0.863355,-3.929609,0.904439,-2.271876,0.787935,-3.870265,0.904480,-2.377985,0.856908,-4.210813,0.917181,-2.376122,-3.931304,0.903946,-2.489148,-3.929609,0.904439,-2.271876,-3.870265,0.904480,-2.377985,0.239711,0.036792,-14.733313,0.430813,-0.012596,-14.591305,0.265876,0.030429,-14.783807,0.392186,0.020627,-14.794729,0.442061,0.037855,-14.749723,,,,,,,,,
719,1.997222,-0.690800,0.028101,0.722470,-0.006590,-3.985484,0.907457,-2.378835,0.000000,-4.210797,0.917156,-2.376110,0.749055,-3.931320,0.903933,-2.489217,0.863355,-3.929566,0.904329,-2.271945,0.787935,-3.870251,0.904409,-2.378070,0.856908,-4.210797,0.917156,-2.376110,-3.931320,0.903933,-2.489217,-3.929566,0.904329,-2.271945,-3.870251,0.904409,-2.378070,0.239667,0.036747,-14.733325,0.430811,-0.012582,-14.591325,0.265833,0.030522,-14.783746,0.392199,0.020609,-14.794715,0.441519,0.033666,-14.752054,,,,,,,,,
720,2.000000,-0.690982,0.028159,0.722287,-0.007273,-3.985480,0.907590,-2.378732,0.000000,-4.210803,0.917085,-2.376125,0.749055,-3.931261,0.904003,-2.489084,0.863355,-3.929611,0.904624,-2.271812,0.787935,-3.870245,0.904649,-2.377909,0.856908,-4.210803,0.917085,-2.376125,-3.931261,0.904003,-2.489084,-3.929611,0.904624,-2.271812,-3.870245,0.904649,-2.377909,0.239689,0.036815,-14.733321,0.430808,-0.012574,-14.591298,0.265768,0.030329,-14.783865,0.392182,0.020576,-14.794768,0.441496,0.033648,-14.752056,,,,,,,,,
721,2.002778,-0.691047,0.028754,0.722196,-0.007836,-3.985494,0.907446,-2.378666,0.000000,-4.210817,0.916946,-2.376117,0.749055,-3.931253,0.903677,-2.489001,0.863355,-3.929646,0.904656,-2.271729,0.787935,-3.870259,0.904506,-2.377815,0.856908,-4.210817,0.916946,-2.376117,-3.931253,0.903677,-2.489001,-3.929646,0.904656,-2.271729,-3.870259,0.904506,-2.377815,0.239620,0.036732,-14.733353,0.430836,-0.012606,-14.591331,0.265797,0.030340,-14.783835,0.392165,0.020691,-14.794720,0.443111,0.036579,-14.751408,,,,,,,,,
722,2.005556,-0.690937,0.028201,0.722322,-0.007902,-3.985446,0.907623,-2.378653,0.000000,-4.210777,0.916929,-2.376020,0.749055,-3.931240,0.903979,-2.489009,0.863355,-3.929559,0.904803,-2.271738,0.787935,-3.870209,0.904780,-2.377844,0.856908,-4.210777,0.916929,-2.376020,-3.931240,0.903979,-2.489009,-3.929559,0.904803,-2.271738,-3.870209,0.904780,-2.377844,0.239639,0.036811,-14.733362,0.430814,-0.012675,-14.591310,0.265405,0.030641,-14.783529,0.392159,0.020548,-14.794733,,,,,,,,,,,,
723,2.008333,-0.690911,0.028275,0.722346,-0.007692,-3.985426,0.907579,-2.378720,0.000000,-4.210753,0.916976,-2.376072,0.749055,-3.931228,0.903933,-2.489080,0.863355,-3.929534,0.904717,-2.271808,0.787935,-3.870190,0.904689,-2.377918,0.856908,-4.210753,0.916976,-2.376072,-3.931228,0.903933,-2.489080,-3.929534,0.904717,-2.271808,-3.870190,0.904689,-2.377918,0.240372,0.042044,-14.730826,0.430804,-0.012544,-14.591253,0.265847,0.030331,-14.783832,,,,,,,,,,,,,,,
724,2.011111,-0.690920,0.028249,0.722344,-0.007108,-3.985498,0.907473,-2.378744,0.000000,-4.210817,0.917050,-2.376100,0.749055,-3.931297,0.903876,-2.489105,0.863355,-3.929613,0.904476,-2.271833,0.787935,-3.870264,0.904490,-2.377940,0.856908,-4.210817,0.917050,-2.376100,-3.931297,0.903876,-2.489105,-3.929613,0.904476,-2.271833,-3.870264,0.904490,-2.377940,0.239626,0.036890,-14.733353,0.430870,-0.012587,-14.591254,0.265830,0.030516,-14.783807,0.392199,0.020684,-14.794729,0.442121,0.037813,-14.750564,,,,,,,,,
725,2.013889,-0.690855,0.027997,0.722420,-0.006687,-3.985452,0.907567,-2.378651,0.000000,-4.210769,0.917201,-2.375957,0.749055,-3.931273,0.904061,-2.489025,0.863355,-3.929549,0.904453,-2.271752,0.787935,-3.870219,0.904552,-2.377870,0.856908,-4.210769,0.917201,-2.375957,-3.931273,0.904061,-2.489025,-3.929549,0.904453,-2.271752,-3.870219,0.904552,-2.377870,0.240378,0.042095,-14.730817,0.430838,-0.012618,-14.591287,0.265843,0.030467,-14.783816,0.392173,0.020706,-14.794720,,,,,,,,,,,,
726,2.016667,-0.690848,0.028003,0.722425,-0.006836,-3.985463,0.907585,-2.378670,0.000000,-4.210781,0.917174,-2.375973,0.749055,-3.931285,0.904067,-2.489044,0.863355,-3.929557,0.904506,-2.271772,0.787935,-3.870229,0.904594,-2.377891,0.856908,-4.210781,0.917174,-2.375973,-3.931285,0.904067,-2.489044,-3.929557,0.904506,-2.271772,-3.870229,0.904594,-2.377891,0.240398,0.042185,-14.730770,0.430855,-0.012535,-14.591255,0.265453,0.030652,-14.783546,,,,0.441574,0.033690,-14.752025,,,,,,,,,
727,2.019444,-0.690832,0.028947,0.722399,-0.007294,-3.985490,0.907323,-2.378720,0.000000,-4.210802,0.917061,-2.376041,0.749055,-3.931315,0.903549,-2.489087,0.863355,-3.929585,0.904422,-2.271816,0.787935,-3.870258,0.904260,-2.377934,0.856908,-4.210802,0.917061,-2.376041,-3.931315,0.903549,-2.489087,-3.929585,0.904422,-2.271816,-3.870258,0.904260,-2.377934,0.240420,0.042172,-14.730846,0.430845,-0.012563,-14.591278,0.265840,0.030503,-14.783779,,,,,,,,,,,,,,,
728,2.022222,-0.690895,0.027861,0.722378,-0.007622,-3.985337,0.907683,-2.378656,0.000000,-4.210668,0.916973,-2.375987,0.749055,-3.931145,0.904139,-2.489022,0.863355,-3.929436,0.904773,-2.271751,0.787935,-3.870100,0.904847,-2.377864,0.856908,-4.210668,0.916973,-2.375987,-3.931145,0.904139,-2.489022,-3.929436,0.904773,-2.271751,-3.870100,0.904847,-2.377864,0.240402,0.042147,-14.730788,0.430802,-0.012627,-14.591280,0.265915,0.030598,-14.783727,0.392147,0.020591,-14.794758,0.442702,0.036743,-14.751167,,,,,,,,,
729,2.025000,-0.690787,0.027579,0.722503,-0.006427,-3.985483,0.907604,-2.378706,0.000000,-4.210801,0.917191,-2.375956,0.749055,-3.931325,0.904215,-2.489094,0.863355,-3.929558,0.904398,-2.271821,0.787935,-3.870249,0.904611,-2.377950,0.856908,-4.210801,0.917191,-2.375956,-3.931325,0.904215,-2.489094,-3.929558,0.904398,-2.271821,-3.870249,0.904611,-2.377950,0.239657,0.036937,-14.733305,0.430773,-0.012529,-14.591269,0.265885,0.030538,-14.783787,,,,0.442147,0.037758,-14.750588,,,,,,,,,
730,2.027778,-0.690827,0.027936,0.722447,-0.006959,-3.985529,0.907526,-2.378683,0.000000,-4.210850,0.917054,-2.375970,0.749055,-3.931358,0.904014,-2.489060,0.863355,-3.929615,0.904470,-2.271788,0.787935,-3.870294,0.904566,-2.377911,0.856908,-4.210850,0.917054,-2.375970,-3.931358,0.904014,-2.489060,-3.929615,0.904470,-2.271788,-3.870294,0.904566,-2.377911,0.240438,0.042233,-14.730793,0.430861,-0.012497,-14.591303,0.265873,0.030449,-14.783780,0.392201,0.020644,-14.794778,0.442113,0.037854,-14.750557,,,,,,,,,
731,2.030556,-0.690765,0.027265,0.722532,-0.006921,-3.985420,0.907766,-2.378701,0.000000,-4.210748,0.917096,-2.375930,0.749055,-3.931270,0.904415,-2.489094,0.863355,-3.929480,0.904649,-2.271822,0.787935,-3.870183,0.904906,-2.377957,0.856908,-4.210748,0.917096,-2.375930,-3.931270,0.904415,-2.489094,-3.929480,0.904649,-2.271822,-3.870183,0.904906,-2.377957,0.239639,0.036807,-14.733325,0.430603,-0.013827,-14.591478,0.265829,0.030444,-14.783813,,,,0.442043,0.033883,-14.752300,,,,,,,,,
732,2.033333,-0.690857,0.027481,0.722434,-0.007093,-3.985355,0.907674,-2.378649,0.000000,-4.210683,0.917014,-2.375943,0.749055,-3.931176,0.904258,-2.489026,0.863355,-3.929443,0.904613,-2.271754,0.787935,-3.870118,0.904809,-2.377874,0.856908,-4.210683,0.917014,-2.375943,-3.931176,0.904258,-2.489026,-3.929443,0.904613,-2.271754,-3.870118,0.904809,-2.377874,0.239647,0.036755,-14.733340,,,,0.265889,0.030558,-14.783781,,,,0.442705,0.036747,-14.751143,,,,,,,,,
733,2.036111,-0.690739,0.027458,0.722548,-0.007035,-3.985468,0.907714,-2.378675,0.000000,-4.210795,0.917068,-2.375895,0.749055,-3.931325,0.904309,-2.489070,0.863355,-3.929522,0.904638,-2.271798,0.787935,-3.870231,0.904842,-2.377938,0.856908,-4.210795,0.917068,-2.375895,-3.931325,0.904309,-2.489070,-3.929522,0.904638,-2.271798,-3.870231,0.904842,-2.377938,0.240345,0.042136,-14.730827,0.430548,-0.013976,-14.591578,0.265411,0.030658,-14.783494,0.391738,0.021745,-14.793806,,,,,,,,,,,,
734,2.038889,-0.690742,0.028083,0.722525,-0.006712,-3.985507,0.907501,-2.378664,0.000000,-4.210822,0.917155,-2.375901,0.749055,-3.931362,0.903973,-2.489053,0.863355,-3.929571,0.904399,-2.271782,0.787935,-3.870274,0.904476,-2.377917,0.856908,-4.210822,0.917155,-2.375901,-3.931362,0.903973,-2.489053,-3.929571,0.904399,-2.271782,-3.870274,0.904476,-2.377917,0.239688,0.036740,-14.733327,0.430829,-0.012634,-14.591296,0.265411,0.030726,-14.783504,,,,0.443166,0.036559,-14.751384,,,,,,,,,
735,2.041667,-0.691005,0.027709,0.722277,-0.007705,-3.985479,0.907722,-2.378688,0.000000,-4.210814,0.916936,-2.376083,0.749055,-3.931253,0.904208,-2.489039,0.863355,-3.929608,0.904821,-2.271767,0.787935,-3.870240,0.904925,-2.377863,0.856908,-4.210814,0.916936,-2.376083,-3.931253,0.904208,-2.489039,-3.929608,0.904821,-2.271767,-3.870240,0.904925,-2.377863,0.239619,0.036804,-14.733335,0.430557,-0.013971,-14.591307,0.265843,0.030437,-14.783803,,,,0.442108,0.037877,-14.750574,,,,,,,,,
736,2.044444,-0.690907,0.027941,0.722371,-0.006832,-3.985556,0.907623,-2.378703,0.000000,-4.210875,0.917192,-2.376041,0.749055,-3.931360,0.904120,-2.489069,0.863355,-3.929666,0.904539,-2.271797,0.787935,-3.870322,0.904642,-2.377906,0.856908,-4.210875,0.917192,-2.376041,-3.931360,0.904120,-2.489069,-3.929666,0.904539,-2.271797,-3.870322,0.904642,-2.377906,0.240387,0.042237,-14.730767,0.430768,-0.012533,-14.591305,0.265783,0.030240,-14.783792,0.392152,0.020558,-14.794737,0.443165,0.036642,-14.751345,,,,,,,,,
737,2.047222,-0.690932,0.028451,0.722325,-0.007098,-3.985501,0.907605,-2.378684,0.000000,-4.210817,0.917248,-2.376052,0.749055,-3.931296,0.903961,-2.489041,0.863355,-3.929622,0.904621,-2.271769,0.787935,-3.870268,0.904588,-2.377873,0.856908,-4.210817,0.917248,-2.376052,-3.931296,0.903961,-2.489041,-3.929622,0.904621,-2.271769,-3.870268,0.904588,-2.377873,0.239615,0.036718,-14.733367,0.430781,-0.012497,-14.591272,0.265786,0.030525,-14.783788,,,,0.442123,0.033039,-14.752317,,,,,,,,,
738,2.050000,-0.690854,0.028172,0.722411,-0.007113,-3.985486,0.907544,-2.378687,0.000000,-4.210805,0.917096,-2.375998,0.749055,-3.931306,0.903965,-2.489058,0.863355,-3.929580,0.904542,-2.271786,0.787935,-3.870251,0.904573,-2.377904,0.856908,-4.210805,0.917096,-2.375998,-3.931306,0.903965,-2.489058,-3.929580,0.904542,-2.271786,-3.870251,0.904573,-2.377904,0.239681,0.036761,-14.733375,0.430806,-0.012490,-14.591292,0.265791,0.030432,-14.783866,,,,,,,,,,,,,,,
739,2.052778,-0.690927,0.028142,0.722335,-0.007774,-3.985359,0.907607,-2.378629,0.000000,-4.210689,0.916936,-2.375988,0.749055,-3.931156,0.903987,-2.488988,0.863355,-3.929469,0.904754,-2.271716,0.787935,-3.870122,0.904753,-2.377824,0.856908,-4.210689,0.916936,-2.375988,-3.931156,0.903987,-2.488988,-3.929469,0.904754,-2.271716,-3.870122,0.904753,-2.377824,0.239642,0.036876,-14.733363,0.430777,-0.012571,-14.591310,0.265808,0.030546,-14.783790,0.392152,0.020581,-14.794735,,,,,,,,,,,,
740,2.055556,-0.690788,0.028104,0.722478,-0.006942,-3.985460,0.907484,-2.378671,0.000000,-4.210778,0.917071,-2.375939,0.749055,-3.931301,0.903934,-2.489053,0.863355,-3.929536,0.904437,-2.271781,0.787935,-3.870226,0.904495,-2.377910,0.856908,-4.210778,0.917071,-2.375939,-3.931301,0.903934,-2.489053,-3.929536,0.904437,-2.271781,-3.870226,0.904495,-2.377910,0.239642,0.036881,-14.733317,0.430802,-0.012663,-14.591304,0.265822,0.030528,-14.783783,0.392104,0.020610,-14.794715,0.443138,0.036549,-14.751411,,,,,,,,,
741,2.058333,-0.690699,0.028279,0.722550,-0.007556,-3.985438,0.907559,-2.378708,0.000000,-4.210761,0.917004,-2.375928,0.749055,-3.931305,0.903922,-2.489101,0.863355,-3.929484,0.904664,-2.271830,0.787935,-3.870202,0.904644,-2.377974,0.856908,-4.210761,0.917004,-2.375928,-3.931305,0.903922,-2.489101,-3.929484,0.904664,-2.271830,-3.870202,0.904644,-2.377974,0.239616,0.036838,-14.733358,0.430847,-0.012579,-14.591282,0.265812,0.030253,-14.783842,0.392157,0.020565,-14.794734,0.442061,0.037748,-14.750570,,,,,,,,,
742,2.061111,-0.690930,0.028124,0.722340,-0.007087,-3.985552,0.907438,-2.378780,0.000000,-4.210873,0.916983,-2.376138,0.749055,-3.931349,0.903873,-2.489141,0.863355,-3.929669,0.904427,-2.271868,0.787935,-3.870317,0.904471,-2.377974,0.856908,-4.210873,0.916983,-2.376138,-3.931349,0.903873,-2.489141,-3.929669,0.904427,-2.271868,-3.870317,0.904471,-2.377974,0.240346,0.042068,-14.730843,0.430831,-0.012514,-14.591309,0.265471,0.030655,-14.783537,0.392139,0.020588,-14.794779,0.442058,0.037764,-14.750610,,,,,,,,,
743,2.063889,-0.690822,0.027704,0.722457,-0.007370,-3.985417,0.907617,-2.378724,0.000000,-4.210746,0.916939,-2.376003,0.749055,-3.931248,0.904128,-2.489103,0.863355,-3.929495,0.904636,-2.271832,0.787935,-3.870180,0.904762,-2.377957,0.856908,-4.210746,0.916939,-2.376003,-3.931248,0.904128,-2.489103,-3.929495,0.904636,-2.271832,-3.870180,0.904762,-2.377957,0.239667,0.036865,-14.733340,0.430802,-0.012594,-14.591272,0.265862,0.030356,-14.783772,,,,0.441940,0.037282,-14.750274,,,,,,,,,
744,2.066667,-0.691040,0.027955,0.722240,-0.007179,-3.985507,0.907550,-2.378737,0.000000,-4.210832,0.917010,-2.376159,0.749055,-3.931271,0.904017,-2.489082,0.863355,-3.929654,0.904548,-2.271810,0.787935,-3.870272,0.904626,-2.377898,0.856908,-4.210832,0.917010,-2.376159,-3.931271,0.904017,-2.489082,-3.929654,0.904548,-2.271810,-3.870272,0.904626,-2.377898,0.239604,0.036811,-14.733335,0.430814,-0.012598,-14.591291,0.265808,0.030449,-14.783797,0.392191,0.020576,-14.794727,0.442638,0.036826,-14.751125,,,,,,,,,
745,2.069444,-0.690908,0.027935,0.722364,-0.007553,-3.985473,0.907593,-2.378720,0.000000,-4.210802,0.916928,-2.376060,0.749055,-3.931277,0.904037,-2.489084,0.863355,-3.929577,0.904673,-2.271812,0.787935,-3.870236,0.904734,-2.377923,0.856908,-4.210802,0.916928,-2.376060,-3.931277,0.904037,-2.489084,-3.929577,0.904673,-2.271812,-3.870236,0.904734,-2.377923,0.239650,0.036789,-14.733404,0.430782,-0.012684,-14.591340,0.265862,0.030639,-14.783744,0.392139,0.020563,-14.794742,0.442151,0.032987,-14.752279,,,,,,,,,
746,2.072222,-0.691111,0.027533,0.722185,-0.007520,-3.985393,0.907632,-2.378774,0.000000,-4.210728,0.916848,-2.376230,0.749055,-3.931135,0.904173,-2.489111,0.863355,-3.929553,0.904675,-2.271838,0.787935,-3.870154,0.904832,-2.377918,0.856908,-4.210728,0.916848,-2.376230,-3.931135,0.904173,-2.489111,-3.929553,0.904675,-2.271838,-3.870154,0.904832,-2.377918,0.240363,0.042103,-14.730786,0.430600,-0.013960,-14.591497,0.265838,0.030478,-14.783823,0.392173,0.020630,-14.794746,0.442127,0.037723,-14.750653,,,,,,,,,
747,2.075000,-0.690975,0.027321,0.722327,-0.007148,-3.985449,0.907602,-2.378820,0.000000,-4.210781,0.916873,-2.376184,0.749055,-3.931234,0.904220,-2.489181,0.863355,-3.929569,0.904542,-2.271908,0.787935,-3.870211,0.904772,-2.378009,0.856908,-4.210781,0.916873,-2.376184,-3.931234,0.904220,-2.489181,-3.929569,0.904542,-2.271908,-3.870211,0.904772,-2.378009,0.240412,0.042047,-14.730819,0.430776,-0.012586,-14.591307,0.265849,0.030454,-14.783800,,,,0.441939,0.037276,-14.750288,,,,,,,,,
748,2.077778,-0.690940,0.028257,0.722322,-0.007397,-3.985530,0.907548,-2.378692,0.000000,-4.210854,0.917034,-2.376061,0.749055,-3.931324,0.903928,-2.489048,0.863355,-3.929649,0.904618,-2.271776,0.787935,-3.870295,0.904612,-2.377881,0.856908,-4.210854,0.917034,-2.376061,-3.931324,0.903928,-2.489048,-3.929649,0.904618,-2.271776,-3.870295,0.904612,-2.377881,0.240378,0.042175,-14.730783,0.430777,-0.012495,-14.591208,0.265846,0.030530,-14.783775,0.392183,0.020543,-14.794777,0.442670,0.036813,-14.751129,,,,,,,,,
749,2.080556,-0.690915,0.027924,0.722359,-0.007398,-3.985441,0.907711,-2.378737,0.000000,-4.210769,0.917093,-2.376081,0.749055,-3.931243,0.904169,-2.489100,0.863355,-3.929549,0.904755,-2.271828,0.787935,-3.870205,0.904828,-2.377938,0.856908,-4.210769,0.917093,-2.376081,-3.931243,0.904169,-2.489100,-3.929549,0.904755,-2.271828,-3.870205,0.904828,-2.377938,0.240125,0.036456,-14.733594,0.430754,-0.012599,-14.591296,0.265414,0.030674,-14.783548,,,,0.443175,0.036568,-14.751427,,,,,,,,,
750,2.083333,-0.690832,0.027587,0.722453,-0.007185,-3.985448,0.907645,-2.378755,0.000000,-4.210776,0.916990,-2.376037,0.749055,-3.931276,0.904198,-2.489135,0.863355,-3.929529,0.904614,-2.271863,0.787935,-3.870210,0.904779,-2.377987,0.856908,-4.210776,0.916990,-2.376037,-3.931276,0.904198,-2.489135,-3.929529,0.904614,-2.271863,-3.870210,0.904779,-2.377987,0.239651,0.036755,-14.733335,0.430818,-0.012604,-14.591317,0.265913,0.030406,-14.783826,0.392140,0.020589,-14.794776,0.442153,0.032910,-14.752349,,,,,,,,,
751,2.086111,-0.690684,0.027976,0.722584,-0.006630,-3.985499,0.907488,-2.378824,0.000000,-4.210813,0.917136,-2.376023,0.749055,-3.931371,0.903991,-2.489223,0.863355,-3.929546,0.904358,-2.271952,0.787935,-3.870265,0.904465,-2.378097,0.856908,-4.210813,0.917136,-2.376023,-3.931371,0.903991,-2.489223,-3.929546,0.904358,-2.271952,-3.870265,0.904465,-2.378097,0.239704,0.036798,-14.733347,0.430801,-0.012475,-14.591239,0.265860,0.030565,-14.783753,0.392187,0.020609,-14.794708,0.442035,0.033862,-14.752279,,,,,,,,,
752,2.088889,-0.690883,0.027907,0.722398,-0.006574,-3.985587,0.907428,-2.378924,0.000000,-4.210903,0.917070,-2.376244,0.749055,-3.931399,0.903952,-2.489294,0.863355,-3.929693,0.904283,-2.272022,0.787935,-3.870354,0.904409,-2.378134,0.856908,-4.210903,0.917070,-2.376244,-3.931399,0.903952,-2.489294,-3.929693,0.904283,-2.272022,-3.870354,0.904409,-2.378134,0.239656,0.036706,-14.733396,0.430596,-0.013862,-14.591550,0.265799,0.030343,-14.783854,0.392181,0.020587,-14.794696,0.443157,0.036624,-14.751378,,,,,,,,,
753,2.091667,-0.690873,0.027957,0.722403,-0.006818,-3.985532,0.907454,-2.378852,0.000000,-4.210851,0.917033,-2.376168,0.749055,-3.931347,0.903947,-2.489223,0.863355,-3.929633,0.904368,-2.271950,0.787935,-3.870298,0.904468,-2.378065,0.856908,-4.210851,0.917033,-2.376168,-3.931347,0.903947,-2.489223,-3.929633,0.904368,-2.271950,-3.870298,0.904468,-2.378065,0.240316,0.042071,-14.730854,,,,0.265809,0.030411,-14.783847,0.392152,0.020637,-14.794772,0.442130,0.033033,-14.752293,,,,,,,,,
754,2.094444,-0.690622,0.027975,0.722639,-0.007104,-3.985454,0.907584,-2.378775,0.000000,-4.210774,0.917081,-2.375937,0.749055,-3.931345,0.904052,-2.489182,0.863355,-3.929478,0.904563,-2.271911,0.787935,-3.870219,0.904641,-2.378068,0.856908,-4.210774,0.917081,-2.375937,-3.931345,0.904052,-2.489182,-3.929478,0.904563,-2.271911,-3.870219,0.904641,-2.378068,0.239604,0.036758,-14.733398,0.430758,-0.012669,-14.591308,0.265790,0.030313,-14.783813,,,,0.441969,0.038192,-14.749450,,,,,,,,,
755,2.097222,-0.690749,0.027637,0.722536,-0.006566,-3.985528,0.907533,-2.378808,0.000000,-4.210846,0.917095,-2.376038,0.749055,-3.931381,0.904121,-2.489201,0.863355,-3.929590,0.904363,-2.271929,0.787935,-3.870293,0.904554,-2.378065,0.856908,-4.210846,0.917095,-2.376038,-3.931381,0.904121,-2.489201,-3.929590,0.904363,-2.271929,-3.870293,0.904554,-2.378065,0.240324,0.042092,-14.730841,0.430864,-0.012492,-14.591245,0.265392,0.030649,-14.783524,0.392120,0.020624,-14.794759,0.442611,0.036756,-14.751189,,,,,,,,,
756,2.100000,-0.690880,0.028010,0.722395,-0.006767,-3.985575,0.907485,-2.378837,0.000000,-4.210892,0.917097,-2.376159,0.749055,-3.931387,0.903970,-2.489206,0.863355,-3.929679,0.904391,-2.271934,0.787935,-3.870342,0.904482,-2.378047,0.856908,-4.210892,0.917097,-2.376159,-3.931387,0.903970,-2.489206,-3.929679,0.904391,-2.271934,-3.870342,0.904482,-2.378047,0.240401,0.042106,-14.730832,0.430838,-0.012673,-14.591353,0.265099,0.031507,-14.782865,0.392174,0.020607,-14.794725,0.442039,0.037853,-14.750576,,,,,,,,,
757,2.102778,-0.690775,0.027860,0.722496,-0.007294,-3.985437,0.907622,-2.378763,0.000000,-4.210763,0.917019,-2.376017,0.749055,-3.931282,0.904103,-2.489149,0.863355,-3.929504,0.904636,-2.271877,0.787935,-3.870201,0.904730,-2.378010,0.856908,-4.210763,0.917019,-2.376017,-3.931282,0.904103,-2.489149,-3.929504,0.904636,-2.271877,-3.870201,0.904730,-2.378010,0.239664,0.036812,-14.733357,0.430775,-0.012467,-14.591241,0.265787,0.030366,-14.783806,0.392183,0.020583,-14.794729,0.441971,0.037276,-14.750276,,,,,,,,,
758,2.105556,-0.690965,0.027915,0.722318,-0.006754,-3.985580,0.907457,-2.378851,0.000000,-4.210899,0.917042,-2.376223,0.749055,-3.931367,0.903965,-2.489208,0.863355,-3.929708,0.904354,-2.271936,0.787935,-3.870346,0.904467,-2.378035,0.856908,-4.210899,0.917042,-2.376223,-3.931367,0.903965,-2.489208,-3.929708,0.904354,-2.271936,-3.870346,0.904467,-2.378035,0.240338,0.042132,-14.730804,0.430868,-0.012594,-14.591323,0.265825,0.030362,-14.783806,0.392165,0.020584,-14.794732,0.441685,0.033334,-14.752016,,,,,,,,,
759,2.108333,-0.690801,0.027790,0.722476,-0.007127,-3.985498,0.907562,-2.378810,0.000000,-4.210823,0.916990,-2.376077,0.749055,-3.931335,0.904072,-2.489192,0.863355,-3.929573,0.904532,-2.271920,0.787935,-3.870262,0.904653,-2.378048,0.856908,-4.210823,0.916990,-2.376077,-3.931335,0.904072,-2.489192,-3.929573,0.904532,-2.271920,-3.870262,0.904653,-2.378048,0.239614,0.036836,-14.733331,0.430819,-0.012629,-14.591289,0.265433,0.030539,-14.783545,0.392110,0.020649,-14.794727,0.441961,0.037276,-14.750251,,,,,,,,,
